user_id	question	response	sequence_label
215	How's your focus been? How's your mood been?	Terrible. I can't concentrate on anything for more than like, five minutes. And my mood is just bleh. Irritable, mostly.	anxiety
215	How have you been sleeping? Any big worries today?	Not great. I keep waking up in the middle of the night. And yeah, I'm worried about my mom. She hasn't been feeling well and I'm scared it's something serious.	anxiety
216	Any big worries today? How's your mood been?	Yeah, I'm worried about a presentation at work. My mood is pretty bad, kinda on edge all day.	anxiety
216	How was your energy yesterday? What's on your mind lately?	Ugh, my energy was so low yesterday. I'm constantly thinking about messing something up or something bad happening to someone I love.	anxiety
216	How have you been sleeping? How's your mood been?	Not great, I keep waking up in the middle of the night. My mood is just anxious, like I'm waiting for something to go wrong.	anxiety
216	What's on your mind lately? How's your focus been?	Just all the stuff I need to do, and the fear of not doing it well enough. My focus has been terrible, I keep getting distracted.	anxiety
216	Feeling overwhelmed at all? Any big worries today?	Totally overwhelmed. The presentation at work is hanging over my head.	anxiety
216	Feeling overwhelmed at all? How's your focus been?	Definitely overwhelmed. My focus is shot. I can't seem to concentrate on anything for more than a few minutes.	anxiety
216	How was your energy yesterday? How have you been sleeping?	My energy was awful. I couldn't get out of bed. Sleep has been patchy, waking up every few hours.	anxiety
217	How's your focus been? Any big worries today?	Yeah, I'm worried about a presentation at work. My mood is pretty bad, kinda on edge all day.	anxiety
217	How was your energy yesterday? What's on your mind lately?	Ugh, my energy was so low yesterday. I'm constantly thinking about messing something up or something bad happening to someone I love.	anxiety
217	How have you been sleeping? How's your mood been?	Not great, I keep waking up in the middle of the night. My mood is just anxious, like I'm waiting for something to go wrong.	anxiety
217	What's on your mind lately? How's your focus been?	Just all the stuff I need to do, and the fear of not doing it well enough. My focus has been terrible, I keep getting distracted.	anxiety
217	Feeling overwhelmed at all? Any big worries today?	Totally overwhelmed. The presentation at work is hanging over my head.	anxiety
217	Feeling overwhelmed at all? How's your mood been?	Definitely overwhelmed. My focus is shot. I can't seem to concentrate on anything for more than a few minutes.	anxiety
217	How was your energy yesterday? How have you been sleeping?	My energy was awful. I couldn't get out of bed. Sleep has been patchy, waking up every few hours.	anxiety
218	What's on your mind lately? Any big worries today?	Yeah, I'm worried about a presentation at work. My mood is pretty bad, kinda on edge all day.	anxiety
218	How was your energy yesterday? What's on your mind lately?	Ugh, my energy was so low yesterday. I'm constantly thinking about messing something up or something bad happening to someone I love.	anxiety
218	How have you been sleeping? Feeling overwhelmed at all?	Not great, I keep waking up in the middle of the night. My mood is just anxious, like I'm waiting for something to go wrong.	anxiety
218	How's your focus been? How's your mood been?	Just all the stuff I need to do, and the fear of not doing it well enough. My focus has been terrible, I keep getting distracted.	anxiety
218	How was your energy yesterday? How have you been sleeping?	Totally overwhelmed. The presentation at work is hanging over my head.	anxiety
218	Feeling overwhelmed at all? How's your focus been?	Definitely overwhelmed. My focus is shot. I can't seem to concentrate on anything for more than a few minutes.	anxiety
218	Any big worries today? How's your mood been?	My energy was awful. I couldn't get out of bed. Sleep has been patchy, waking up every few hours.	anxiety
219	How was your energy yesterday? What's on your mind lately?	Yeah, I'm worried about a presentation at work. My mood is pretty bad, kinda on edge all day.	anxiety
219	How's your focus been? How's your mood been?	Ugh, my energy was so low yesterday. I'm constantly thinking about messing something up or something bad happening to someone I love.	anxiety
219	How was your energy yesterday? How have you been sleeping?	Not great, I keep waking up in the middle of the night. My mood is just anxious, like I'm waiting for something to go wrong.	anxiety
219	How's your focus been? Any big worries today?	Just all the stuff I need to do, and the fear of not doing it well enough. My focus has been terrible, I keep getting distracted.	anxiety
219	What's on your mind lately? Any big worries today?	Totally overwhelmed. The presentation at work is hanging over my head.	anxiety
219	Feeling overwhelmed at all? How's your mood been?	Definitely overwhelmed. My focus is shot. I can't seem to concentrate on anything for more than a few minutes.	anxiety
219	How have you been sleeping? Feeling overwhelmed at all?	My energy was awful. I couldn't get out of bed. Sleep has been patchy, waking up every few hours.	anxiety
220	How was your energy yesterday? What's on your mind lately?	My energy was so-so. I spent most of the day just feeling restless and on edge. Lately I just keep thinking about everything that could go wrong, you know? Like, big picture stuff and also just daily things. It's exhausting.	anxiety
220	How have you been sleeping? How's your focus been?	Sleep has been awful. I'm up half the night, just tossing and turning and my brain won't shut off. My focus is shot too. I start one thing and then I'm immediately distracted by a million other thoughts. It's so frustrating.	anxiety
220	How was your energy yesterday? How have you been sleeping?	Yesterday was rough, I was pretty drained. Didn't really want to do anything. Sleep has been terrible... I keep waking up in the middle of the night feeling anxious.	anxiety
220	Any big worries today? How's your mood been?	Ugh, so many worries. Mostly about work and whether I'm doing enough. I also keep thinking about my family and if they're okay. My mood has been pretty low, honestly. Just feeling on edge and irritable.	anxiety
220	Feeling overwhelmed at all? How's your mood been?	Overwhelmed is an understatement. I feel like I'm drowning in to-do lists and obligations. My mood is definitely reflecting it, just anxious and kinda down.	anxiety
220	Feeling overwhelmed at all? How's your focus been?	Yes! Completely overwhelmed. I can't seem to get anything done because my mind is racing. I keep jumping from one thing to another and can't concentrate on anything for more than five minutes.	anxiety
220	What's on your mind lately? Any big worries today?	I'm really worried about my performance review at work. I just keep replaying everything I've done and wondering if it's good enough. And I'm stressed about my mom, she isn't doing well. So yeah, lots of worries.	anxiety
221	Feeling overwhelmed at all? Any big worries today?	Yeah, a lot. Work is crazy and I'm worried about messing something up.	anxiety
221	Feeling overwhelmed at all? How's your mood been?	Overwhelmed is an understatement. My mood's been pretty bad, mostly just anxious.	anxiety
